EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8,GoalGesture,ActiveCubeX,ActiveCubeY,ActiveCubeZ,TrackerX,TrackerY,TrackerZ
12,3,2,0,-7,7,-19,2,fist,0.24,1.0,0.6,0.2120255,1.046046,0.2718318
-10,-3,3,2,6,11,-42,-9,fist,0.24,1.0,0.6,0.2120255,1.046046,0.2718318
0,0,0,-8,-12,-7,-47,-9,fist,0.24,1.0,0.6,0.2120255,1.046046,0.2718318
6,2,0,9,2,4,5,19,fist,0.24,1.0,0.6,0.2120255,1.046046,0.2718318
6,-3,-6,-4,6,5,66,-5,fist,0.24,1.0,0.6,0.2120255,1.046046,0.2718318
-2,0,3,0,-5,-8,-9,7,fist,0.24,1.0,0.6,0.2120255,1.046046,0.2718318
-1,1,-1,6,8,10,-17,-23,fist,0.24,1.0,0.6,0.2120255,1.046046,0.2718318
-3,-2,-3,-3,-5,-1,-34,-10,fist,0.24,1.0,0.6,0.2120255,1.046046,0.2718318
0,0,-2,-1,-7,-9,1,27,fist,0.24,1.0,0.6,0.2111849,1.045582,0.2731818
-3,-1,0,-4,-6,11,30,23,fist,0.24,1.0,0.6,0.2111849,1.045582,0.2731818
4,-4,-1,-1,0,6,1,-10,fist,0.24,1.0,0.6,0.2111849,1.045582,0.2731818
5,-1,-1,-13,-17,-5,36,10,fist,0.24,1.0,0.6,0.2111849,1.045582,0.2731818
-18,-6,-3,5,-1,-1,12,-6,fist,0.24,1.0,0.6,0.2108784,1.045594,0.2740496
3,0,0,2,1,-3,-16,-9,fist,0.24,1.0,0.6,0.2108784,1.045594,0.2740496
-8,-3,-3,1,1,-15,-18,2,fist,0.24,1.0,0.6,0.210508,1.045428,0.2747915
6,-2,-2,-4,-3,3,-22,-28,fist,0.24,1.0,0.6,0.210508,1.045428,0.2747915
0,0,0,0,-9,-3,-30,58,fist,0.24,1.0,0.6,0.2102364,1.045129,0.2755169
-11,5,2,1,7,10,55,-17,fist,0.24,1.0,0.6,0.2102364,1.045129,0.2755169
16,1,-1,3,1,-13,-22,-3,fist,0.24,1.0,0.6,0.2102364,1.045129,0.2755169
3,0,-1,2,2,-2,-10,-17,fist,0.24,1.0,0.6,0.2102364,1.045129,0.2755169
2,-2,-1,-5,-7,-6,25,-7,fist,0.24,1.0,0.6,0.2094654,1.044456,0.2775488
-11,2,4,2,3,51,52,13,fist,0.24,1.0,0.6,0.2094654,1.044456,0.2775488
-8,-4,0,-6,-4,-10,-31,-13,fist,0.24,1.0,0.6,0.2094654,1.044456,0.2775488
-4,-3,-3,2,7,-2,-8,-9,fist,0.24,1.0,0.6,0.2094654,1.044456,0.2775488
9,1,-3,0,-3,-8,-61,-12,fist,0.24,1.0,0.6,0.2087108,1.044112,0.2788886
0,-2,-2,-2,0,-4,46,8,fist,0.24,1.0,0.6,0.2087108,1.044112,0.2788886
-16,-2,-2,-2,-4,-1,20,7,fist,0.24,1.0,0.6,0.2087108,1.044112,0.2788886
9,0,-3,-3,-7,-25,-44,6,fist,0.24,1.0,0.6,0.2087108,1.044112,0.2788886
-2,0,0,-1,3,4,18,-15,fist,0.24,1.0,0.6,0.2085022,1.04352,0.2796774
7,-1,1,-7,-12,4,-44,-8,fist,0.24,1.0,0.6,0.2085022,1.04352,0.2796774
-3,-5,-3,8,8,14,27,-12,fist,0.24,1.0,0.6,0.2085022,1.04352,0.2796774
-7,-1,-2,0,10,-13,-13,0,fist,0.24,1.0,0.6,0.2085022,1.04352,0.2796774
-1,2,0,1,6,19,-10,7,fist,0.24,1.0,0.6,0.2082937,1.043079,0.2808055
2,2,-1,-3,-5,-1,-12,-27,fist,0.24,1.0,0.6,0.2082937,1.043079,0.2808055
-3,-2,-3,-6,-4,8,18,21,fist,0.24,1.0,0.6,0.2082437,1.042902,0.2811362
27,-1,1,-2,-4,-14,33,22,fist,0.24,1.0,0.6,0.2082437,1.042902,0.2811362
-29,2,2,-2,-9,-5,-15,-29,fist,0.24,1.0,0.6,0.2081581,1.042913,0.2815869
-11,-3,-1,1,-2,-3,-18,-5,fist,0.24,1.0,0.6,0.2081581,1.042913,0.2815869
4,4,-1,2,6,-3,-6,4,fist,0.24,1.0,0.6,0.2081581,1.042913,0.2815869
-14,-4,-1,2,2,6,3,-5,fist,0.24,1.0,0.6,0.2081581,1.042913,0.2815869
17,1,1,0,11,-2,-12,9,fist,0.24,1.0,0.6,0.2080938,1.042729,0.2819191
12,1,-1,-4,-9,-9,-8,-29,fist,0.24,1.0,0.6,0.2080938,1.042729,0.2819191
1,-4,-3,-7,-2,-3,-12,8,fist,0.24,1.0,0.6,0.2080938,1.042729,0.2819191
-3,-4,-1,3,-5,4,66,7,fist,0.24,1.0,0.6,0.2080938,1.042729,0.2819191
-4,-2,1,5,13,3,10,6,fist,0.24,1.0,0.6,0.2080389,1.042372,0.2826923
-10,2,3,8,6,10,-2,-3,fist,0.24,1.0,0.6,0.2080389,1.042372,0.2826923
5,2,2,-4,-9,-7,-47,-3,fist,0.24,1.0,0.6,0.2080389,1.042372,0.2826923
-9,0,2,-9,-9,-4,-6,-11,fist,0.24,1.0,0.6,0.2080389,1.042372,0.2826923
4,-4,-5,11,36,-1,78,4,fist,0.24,1.0,0.6,0.2079732,1.042138,0.2828679
-1,-4,-5,-2,-24,-12,-60,-6,fist,0.24,1.0,0.6,0.2079732,1.042138,0.2828679
-1,0,1,0,2,0,-33,-9,fist,0.24,1.0,0.6,0.2079537,1.041779,0.2828453
-7,1,-1,-5,-7,-8,-6,2,fist,0.24,1.0,0.6,0.2079537,1.041779,0.2828453
2,0,2,-3,-8,5,2,2,fist,0.24,1.0,0.6,0.2076625,1.041596,0.2834998
13,0,0,-10,-14,7,8,1,fist,0.24,1.0,0.6,0.2076625,1.041596,0.2834998
-22,-1,0,7,-2,-21,21,-5,fist,0.24,1.0,0.6,0.2076625,1.041596,0.2834998
-2,-4,-5,-1,18,-12,-28,-9,fist,0.24,1.0,0.6,0.2076625,1.041596,0.2834998
14,1,0,2,7,10,34,0,fist,0.24,1.0,0.6,0.2075635,1.041477,0.2837209
-16,-2,-2,0,-5,0,-7,-2,fist,0.24,1.0,0.6,0.2075635,1.041477,0.2837209
-8,-3,-1,-1,-1,3,-3,23,fist,0.24,1.0,0.6,0.2073908,1.041506,0.2839611
36,3,1,-4,-17,-1,-6,0,fist,0.24,1.0,0.6,0.2073908,1.041506,0.2839611
-2,-3,-3,2,10,-10,16,0,fist,0.24,1.0,0.6,0.2072783,1.041304,0.284083
-5,-2,-2,-6,-7,-10,-39,-12,fist,0.24,1.0,0.6,0.2072783,1.041304,0.284083
31,-1,-1,-2,-5,-12,-34,5,fist,0.24,1.0,0.6,0.2072783,1.041304,0.284083
-18,-1,0,-5,-6,10,22,1,fist,0.24,1.0,0.6,0.2072783,1.041304,0.284083
-3,1,-2,2,2,1,-17,12,fist,0.24,1.0,0.6,0.2072745,1.04111,0.2845395
-3,0,1,4,5,-4,3,2,fist,0.24,1.0,0.6,0.2072745,1.04111,0.2845395
-4,-3,-2,-7,-8,21,26,-14,fist,0.24,1.0,0.6,0.2073525,1.04109,0.284577
-21,-3,-2,12,19,-17,-22,-2,fist,0.24,1.0,0.6,0.2073525,1.04109,0.284577
0,-1,1,-4,0,22,-19,-8,fist,0.24,1.0,0.6,0.2073635,1.041173,0.2846429
1,-3,-1,-6,-7,-4,30,27,fist,0.24,1.0,0.6,0.2073635,1.041173,0.2846429
13,3,0,3,-4,1,8,-6,fist,0.24,1.0,0.6,0.2073635,1.041173,0.2846429
-15,-1,-1,1,12,7,-4,-16,fist,0.24,1.0,0.6,0.2073635,1.041173,0.2846429
-2,0,-3,-4,-16,-17,-14,18,fist,0.24,1.0,0.6,0.2073874,1.041357,0.2848855
0,-1,0,-2,-4,5,6,4,fist,0.24,1.0,0.6,0.2073874,1.041357,0.2848855
-7,2,0,6,14,6,0,-5,fist,0.24,1.0,0.6,0.2073619,1.041365,0.2850418
13,0,1,-1,-2,-2,5,0,fist,0.24,1.0,0.6,0.2073619,1.041365,0.2850418
-15,-2,-2,-2,-7,-20,-52,-10,fist,0.24,1.0,0.6,0.2073619,1.041365,0.2850418
-20,-3,0,-6,-4,1,21,-1,fist,0.24,1.0,0.6,0.2073619,1.041365,0.2850418
35,5,1,-1,4,15,66,6,fist,0.24,1.0,0.6,0.2073619,1.041365,0.2850418
-10,-2,0,1,-12,8,-10,-7,fist,0.24,1.0,0.6,0.2073619,1.041365,0.2850418
0,-3,-3,0,14,2,17,-8,fist,0.24,1.0,0.6,0.2072815,1.041209,0.2854584
-9,-2,-1,-2,-5,-11,7,12,fist,0.24,1.0,0.6,0.2072815,1.041209,0.2854584
-4,-1,-1,3,8,-10,-23,-11,fist,0.24,1.0,0.6,0.2072815,1.041209,0.2854584
-4,0,0,-13,-16,19,-24,12,fist,0.24,1.0,0.6,0.2072815,1.041209,0.2854584
-4,1,2,6,1,-17,10,-5,fist,0.24,1.0,0.6,0.207197,1.041139,0.2856089
16,-2,-3,3,13,18,11,-10,fist,0.24,1.0,0.6,0.207197,1.041139,0.2856089
-11,-2,1,-9,-5,2,15,9,fist,0.24,1.0,0.6,0.207197,1.041139,0.2856089
-15,0,0,2,-18,-12,16,-4,fist,0.24,1.0,0.6,0.207197,1.041139,0.2856089
3,1,0,-2,-6,-38,3,-41,fist,0.24,1.0,0.6,0.2070462,1.041053,0.2856258
13,-1,-1,1,7,11,-12,-6,fist,0.24,1.0,0.6,0.2070462,1.041053,0.2856258
-5,-3,-3,-11,-17,-3,-21,-10,fist,0.24,1.0,0.6,0.2070462,1.041053,0.2856258
-1,-1,-4,-1,7,10,-16,-6,fist,0.24,1.0,0.6,0.2070462,1.041053,0.2856258
5,-2,-2,-9,-10,9,-16,9,fist,0.24,1.0,0.6,0.2069721,1.040974,0.285746
12,-2,-3,9,2,1,-13,-3,fist,0.24,1.0,0.6,0.2069721,1.040974,0.285746
-24,-4,-3,2,19,-1,-19,-5,fist,0.24,1.0,0.6,0.2069721,1.040974,0.285746
-21,-3,-3,0,-4,-2,4,3,fist,0.24,1.0,0.6,0.2069721,1.040974,0.285746
30,0,0,5,6,8,-1,-6,fist,0.24,1.0,0.6,0.206961,1.040955,0.28601
18,5,1,-7,-12,9,10,15,fist,0.24,1.0,0.6,0.206961,1.040955,0.28601
4,2,0,3,-2,-6,-52,-7,fist,0.24,1.0,0.6,0.206961,1.040955,0.28601
2,-1,-4,2,16,15,6,7,fist,0.24,1.0,0.6,0.206961,1.040955,0.28601
-28,0,2,-9,-19,-13,48,-2,fist,0.24,1.0,0.6,0.2070361,1.040871,0.2859262
-10,0,1,-4,-8,5,-16,17,fist,0.24,1.0,0.6,0.2070361,1.040871,0.2859262
-8,-2,-1,-5,1,0,19,-7,fist,0.24,1.0,0.6,0.2072066,1.040981,0.2860706
3,-3,-3,13,14,-17,7,-19,fist,0.24,1.0,0.6,0.2072066,1.040981,0.2860706
14,-1,0,1,-5,3,3,4,fist,0.24,1.0,0.6,0.2072734,1.041054,0.286254
4,1,-2,-11,-14,-3,1,9,fist,0.24,1.0,0.6,0.2072734,1.041054,0.286254
-11,-1,-2,-1,-6,3,15,28,fist,0.24,1.0,0.6,0.2072734,1.041054,0.286254
6,0,1,-3,-4,-7,9,6,fist,0.24,1.0,0.6,0.2072734,1.041054,0.286254
-8,-2,-2,-3,-12,-16,0,-22,fist,0.24,1.0,0.6,0.2076855,1.040734,0.2860199
-2,-1,-1,1,3,8,-24,-11,fist,0.24,1.0,0.6,0.2076855,1.040734,0.2860199
0,-4,1,-2,-3,-12,-11,2,fist,0.24,1.0,0.6,0.2076855,1.040734,0.2860199
15,1,-2,4,9,3,3,1,fist,0.24,1.0,0.6,0.2076855,1.040734,0.2860199
16,0,0,-2,-3,3,15,-20,fist,0.24,1.0,0.6,0.2077818,1.040887,0.2860513
-12,2,0,-3,-3,-6,3,-7,fist,0.24,1.0,0.6,0.2077818,1.040887,0.2860513
-11,-5,-1,6,1,-5,-2,23,fist,0.24,1.0,0.6,0.2077818,1.040887,0.2860513
9,1,0,-6,-9,2,-5,5,fist,0.24,1.0,0.6,0.2077818,1.040887,0.2860513
23,2,0,2,8,-3,0,1,fist,0.24,1.0,0.6,0.2081134,1.040528,0.2855228
-22,-3,-1,5,13,-12,-36,-12,fist,0.24,1.0,0.6,0.2081134,1.040528,0.2855228
-8,-2,-2,-14,-25,-6,1,1,fist,0.24,1.0,0.6,0.2081134,1.040528,0.2855228
3,-2,0,11,15,-10,-29,-8,fist,0.24,1.0,0.6,0.2081134,1.040528,0.2855228
18,3,-1,1,6,0,5,-2,fist,0.24,1.0,0.6,0.2089542,1.040238,0.2850697
-16,-6,-4,-4,-4,3,-5,-5,fist,0.24,1.0,0.6,0.2089542,1.040238,0.2850697
4,0,0,-3,-5,-6,-7,-6,fist,0.24,1.0,0.6,0.2089542,1.040238,0.2850697
-4,0,0,-10,-18,-8,-43,-28,fist,0.24,1.0,0.6,0.2089542,1.040238,0.2850697
-18,-2,-1,4,-2,4,-4,13,fist,0.24,1.0,0.6,0.2092111,1.040159,0.2851521
9,-2,1,11,20,1,-33,2,fist,0.24,1.0,0.6,0.2092111,1.040159,0.2851521
-15,-2,-2,-2,2,10,51,-29,fist,0.24,1.0,0.6,0.2092111,1.040159,0.2851521
6,0,-1,-2,-1,3,-3,28,fist,0.24,1.0,0.6,0.2092111,1.040159,0.2851521
-5,-1,-1,-3,-8,-16,-18,-8,fist,0.24,1.0,0.6,0.2098474,1.039999,0.2848147
-3,-4,-3,-5,-5,-13,7,-5,fist,0.24,1.0,0.6,0.2098474,1.039999,0.2848147
-6,-1,-3,3,11,9,-27,10,fist,0.24,1.0,0.6,0.2098474,1.039999,0.2848147
5,4,4,5,6,1,25,0,fist,0.24,1.0,0.6,0.2098474,1.039999,0.2848147
10,-1,-2,-12,-15,1,23,-4,fist,0.24,1.0,0.6,0.2102519,1.040054,0.2846467
-11,0,-1,0,-13,5,-13,3,fist,0.24,1.0,0.6,0.2102519,1.040054,0.2846467
-4,-2,-2,11,25,-3,19,-1,fist,0.24,1.0,0.6,0.2102519,1.040054,0.2846467
-4,-2,-1,-1,7,-15,-8,-7,fist,0.24,1.0,0.6,0.2102519,1.040054,0.2846467
12,-2,-2,-6,-6,33,-10,7,fist,0.24,1.0,0.6,0.2103116,1.040033,0.2847049
2,0,-2,-6,-14,-19,24,-5,fist,0.24,1.0,0.6,0.2103116,1.040033,0.2847049
-13,0,0,-1,-5,7,44,10,fist,0.24,1.0,0.6,0.2103116,1.040033,0.2847049
1,1,2,-2,-9,0,-16,4,fist,0.24,1.0,0.6,0.2103116,1.040033,0.2847049
-10,-3,-1,-4,8,6,-8,-40,fist,0.24,1.0,0.6,0.2104353,1.039993,0.2847257
5,-3,-3,3,-2,-8,17,20,fist,0.24,1.0,0.6,0.2104353,1.039993,0.2847257
20,-1,-1,4,-3,-8,-18,-3,fist,0.24,1.0,0.6,0.2104353,1.039993,0.2847257
-5,-1,0,1,7,14,14,-1,fist,0.24,1.0,0.6,0.2104353,1.039993,0.2847257
-8,-4,-5,-3,-1,-3,-24,-12,fist,0.24,1.0,0.6,0.2105855,1.039975,0.2851633
0,-1,-2,-6,-4,-11,3,2,fist,0.24,1.0,0.6,0.2105855,1.039975,0.2851633
8,0,0,-4,-7,-2,17,13,fist,0.24,1.0,0.6,0.2105855,1.039975,0.2851633
0,-2,-2,1,1,-3,-17,-8,fist,0.24,1.0,0.6,0.2105855,1.039975,0.2851633
-18,-1,-1,-5,0,12,32,2,fist,0.24,1.0,0.6,0.2105855,1.039975,0.2851633
-8,0,1,2,-4,-9,22,7,fist,0.24,1.0,0.6,0.2105855,1.039975,0.2851633
1,-2,-2,2,21,7,-10,-10,fist,0.24,1.0,0.6,0.2105855,1.039975,0.2851633
5,-1,-3,-2,-4,-1,-18,6,fist,0.24,1.0,0.6,0.2105855,1.039975,0.2851633
1,0,0,0,-4,-6,-4,-3,fist,0.24,1.0,0.6,0.2105994,1.040129,0.2852652
0,0,0,-3,-5,-3,-21,3,fist,0.24,1.0,0.6,0.2105994,1.040129,0.2852652
-10,2,0,0,-10,6,17,0,fist,0.24,1.0,0.6,0.2105994,1.040129,0.2852652
1,0,0,1,0,-1,-2,-8,fist,0.24,1.0,0.6,0.2105994,1.040129,0.2852652
-11,-3,-2,-3,-6,-4,33,11,fist,0.24,1.0,0.6,0.2107868,1.04021,0.2852582
-1,0,-1,4,3,-6,-14,2,fist,0.24,1.0,0.6,0.2107868,1.04021,0.2852582
8,0,0,-1,8,10,1,-14,fist,0.24,1.0,0.6,0.2108746,1.04036,0.2854861
-2,-1,-1,-3,-4,-3,0,-26,fist,0.24,1.0,0.6,0.2108746,1.04036,0.2854861
-17,-2,-3,-9,-15,0,-25,-5,fist,0.24,1.0,0.6,0.2109988,1.040341,0.2854121
8,-1,-4,14,22,15,29,2,fist,0.24,1.0,0.6,0.2109988,1.040341,0.2854121
-2,0,-2,-7,-3,-8,-21,-8,fist,0.24,1.0,0.6,0.2109988,1.040341,0.2854121
-1,1,0,-1,-8,0,3,20,fist,0.24,1.0,0.6,0.2109988,1.040341,0.2854121
-15,-1,1,-1,0,-4,-3,-3,fist,0.24,1.0,0.6,0.2111288,1.040386,0.2857618
25,-2,-2,-4,9,15,-23,-4,fist,0.24,1.0,0.6,0.2111288,1.040386,0.2857618
-15,0,-1,4,3,0,-17,-4,fist,0.24,1.0,0.6,0.2111288,1.040386,0.2857618
2,-2,0,-1,-5,-15,14,-4,fist,0.24,1.0,0.6,0.2111288,1.040386,0.2857618
-7,2,1,0,0,3,-18,4,fist,0.24,1.0,0.6,0.2111583,1.040421,0.2856894
15,1,0,1,11,-4,-7,6,fist,0.24,1.0,0.6,0.2111583,1.040421,0.2856894
-3,-2,-2,-2,-5,-5,3,10,fist,0.24,1.0,0.6,0.2111583,1.040421,0.2856894
-6,-4,-5,-5,-9,9,-2,1,fist,0.24,1.0,0.6,0.2111583,1.040421,0.2856894
6,-2,-3,4,6,-1,27,-1,fist,0.24,1.0,0.6,0.2111729,1.040561,0.2858567
-11,-2,-1,2,2,3,4,-1,fist,0.24,1.0,0.6,0.2111729,1.040561,0.2858567
4,-5,-3,-6,-1,-2,-45,-5,fist,0.24,1.0,0.6,0.2111729,1.040561,0.2858567
-2,-1,-2,-3,-14,-5,14,-3,fist,0.24,1.0,0.6,0.2111729,1.040561,0.2858567
14,-2,-1,4,2,3,6,-2,fist,0.24,1.0,0.6,0.2114178,1.040514,0.2858897
-16,0,-2,-1,10,-13,-14,5,fist,0.24,1.0,0.6,0.2114178,1.040514,0.2858897
-18,-3,-1,6,4,2,5,-1,fist,0.24,1.0,0.6,0.2114178,1.040514,0.2858897
31,-1,-1,-5,7,8,-4,8,fist,0.24,1.0,0.6,0.2114178,1.040514,0.2858897
3,-3,-1,-3,-7,-16,18,8,fist,0.24,1.0,0.6,0.2114658,1.040528,0.2860628
-15,1,0,-1,-5,-9,-16,-30,fist,0.24,1.0,0.6,0.2114658,1.040528,0.2860628
-2,-3,-2,10,33,5,12,-1,fist,0.24,1.0,0.6,0.2114658,1.040528,0.2860628
-1,0,0,-3,-16,-7,-19,-2,fist,0.24,1.0,0.6,0.2114658,1.040528,0.2860628
3,1,-2,-4,-3,4,-7,-4,fist,0.24,1.0,0.6,0.2117272,1.040532,0.2860175
-17,-1,-1,-7,-17,-3,4,-10,fist,0.24,1.0,0.6,0.2117272,1.040532,0.2860175
-1,1,-1,-4,-3,1,6,6,fist,0.24,1.0,0.6,0.2117272,1.040532,0.2860175
4,-2,0,-5,-20,12,-23,-10,fist,0.24,1.0,0.6,0.2117272,1.040532,0.2860175
8,-2,1,6,13,-20,-4,8,fist,0.24,1.0,0.6,0.2118877,1.040238,0.2857544
-17,-3,-1,-1,10,5,-18,-4,fist,0.24,1.0,0.6,0.2118877,1.040238,0.2857544
37,4,-2,-11,-17,-5,-18,-10,fist,0.24,1.0,0.6,0.2118877,1.040238,0.2857544
-1,-2,0,0,-10,3,6,9,fist,0.24,1.0,0.6,0.2118877,1.040238,0.2857544
-7,-5,-1,9,5,3,-1,1,fist,0.24,1.0,0.6,0.2120064,1.040245,0.2859242
-4,-2,-1,-2,12,-5,-29,8,fist,0.24,1.0,0.6,0.2120064,1.040245,0.2859242
-3,-4,3,1,6,21,16,1,fist,0.24,1.0,0.6,0.2120064,1.040245,0.2859242
-8,-1,-2,-10,-15,-14,-1,22,fist,0.24,1.0,0.6,0.2120064,1.040245,0.2859242
11,-2,-1,10,17,-15,-23,-2,fist,0.24,1.0,0.6,0.2120801,1.040085,0.2858649
11,3,3,3,1,1,18,8,fist,0.24,1.0,0.6,0.2120801,1.040085,0.2858649
-10,-2,0,-2,-7,5,28,0,fist,0.24,1.0,0.6,0.2120801,1.040085,0.2858649
4,0,-1,-4,-8,-11,0,-12,fist,0.24,1.0,0.6,0.2120801,1.040085,0.2858649
-7,-2,-1,0,-15,4,-10,2,fist,0.24,1.0,0.6,0.212247,1.039855,0.2859995
-11,1,-1,-1,7,13,-16,-8,fist,0.24,1.0,0.6,0.212247,1.039855,0.2859995
0,-2,-2,10,22,-24,-9,-20,fist,0.24,1.0,0.6,0.212247,1.039855,0.2859995
-13,-1,-2,-3,2,1,14,3,fist,0.24,1.0,0.6,0.212247,1.039855,0.2859995
8,-1,-2,0,3,17,63,5,fist,0.24,1.0,0.6,0.2125838,1.039909,0.286155
10,1,1,-5,-15,0,-23,-8,fist,0.24,1.0,0.6,0.2125838,1.039909,0.286155
-10,-4,-4,2,6,-2,-6,-8,fist,0.24,1.0,0.6,0.2125838,1.039909,0.286155
-8,-2,-3,2,2,0,8,-5,fist,0.24,1.0,0.6,0.2125838,1.039909,0.286155
-10,-1,-1,-6,-5,-4,-21,2,fist,0.24,1.0,0.6,0.2127935,1.03979,0.2860829
8,1,3,-2,-8,7,24,0,fist,0.24,1.0,0.6,0.2127935,1.03979,0.2860829
10,-3,-2,-6,-10,-1,16,-7,fist,0.24,1.0,0.6,0.21284,1.039684,0.2859646
-28,-2,-1,7,8,-1,28,17,fist,0.24,1.0,0.6,0.21284,1.039684,0.2859646
-6,0,2,-1,-3,3,22,-7,fist,0.24,1.0,0.6,0.213,1.039873,0.2861921
3,-1,-2,-4,3,-5,-48,-30,fist,0.24,1.0,0.6,0.213,1.039873,0.2861921
2,-2,-3,-6,-13,0,-9,12,fist,0.24,1.0,0.6,0.213245,1.039918,0.2862138
0,1,1,0,-1,-3,-17,-10,fist,0.24,1.0,0.6,0.213245,1.039918,0.2862138
-10,-2,-1,-3,-5,-7,2,-11,fist,0.24,1.0,0.6,0.2135644,1.039838,0.2861155
11,0,-3,-3,4,7,-16,3,fist,0.24,1.0,0.6,0.2135644,1.039838,0.2861155
-6,-2,-1,2,3,-5,-23,-2,fist,0.24,1.0,0.6,0.2136853,1.039989,0.2863777
7,1,2,2,-5,13,-1,-5,fist,0.24,1.0,0.6,0.2136853,1.039989,0.2863777
0,-3,-4,1,5,-6,42,7,fist,0.24,1.0,0.6,0.2138259,1.039893,0.2864161
4,2,-1,-11,-17,-5,-13,1,fist,0.24,1.0,0.6,0.2138259,1.039893,0.2864161
-4,-2,-1,-3,-1,-1,-22,-2,fist,0.24,1.0,0.6,0.2138259,1.039893,0.2864161
1,-2,-2,4,11,-4,28,19,fist,0.24,1.0,0.6,0.2138259,1.039893,0.2864161
-16,2,1,-2,-5,11,22,29,fist,0.24,1.0,0.6,0.213917,1.03971,0.2866623
30,2,-1,3,9,-12,6,-6,fist,0.24,1.0,0.6,0.213917,1.03971,0.2866623
8,0,1,-3,-11,-11,-30,8,fist,0.24,1.0,0.6,0.213917,1.03971,0.2866623
-4,-6,-2,-7,-12,-11,4,-15,fist,0.24,1.0,0.6,0.213917,1.03971,0.2866623
1,0,-1,-6,-4,2,-16,11,fist,0.24,1.0,0.6,0.213857,1.039401,0.2866262
-26,-1,1,6,3,8,29,5,fist,0.24,1.0,0.6,0.213857,1.039401,0.2866262
-3,-2,1,-3,-18,-4,-12,-12,fist,0.24,1.0,0.6,0.2137706,1.039468,0.2867774
-11,0,0,0,19,5,-47,-10,fist,0.24,1.0,0.6,0.2137706,1.039468,0.2867774
20,-1,-1,-2,-5,11,22,5,fist,0.24,1.0,0.6,0.2137706,1.039468,0.2867774
-1,0,-2,-2,-5,-32,-33,-16,fist,0.24,1.0,0.6,0.2137706,1.039468,0.2867774
-1,0,0,-6,-9,-6,60,7,fist,0.24,1.0,0.6,0.2137359,1.039467,0.2867942
1,-4,-2,2,-2,8,11,-1,fist,0.24,1.0,0.6,0.2137359,1.039467,0.2867942
-12,-3,-3,-1,-7,-7,-38,-4,fist,0.24,1.0,0.6,0.2140986,1.039457,0.2868849
26,0,-1,2,15,19,38,22,fist,0.24,1.0,0.6,0.2140986,1.039457,0.2868849
7,0,-1,0,-2,-8,14,3,fist,0.24,1.0,0.6,0.214092,1.039584,0.2872163
-7,0,0,1,-2,-8,-47,-21,fist,0.24,1.0,0.6,0.214092,1.039584,0.2872163
-4,-3,-3,-1,7,-8,-19,0,fist,0.24,1.0,0.6,0.214183,1.039668,0.2874662
-12,1,1,-5,-10,3,18,-12,fist,0.24,1.0,0.6,0.214183,1.039668,0.2874662
17,0,-1,0,-10,-7,-44,28,fist,0.24,1.0,0.6,0.2142411,1.039634,0.2875874
-12,0,-1,5,13,8,26,-1,fist,0.24,1.0,0.6,0.2142411,1.039634,0.2875874
-8,0,0,-3,-8,-12,28,6,fist,0.24,1.0,0.6,0.2142273,1.039548,0.2881137
16,0,-3,5,8,-2,-25,0,fist,0.24,1.0,0.6,0.2142273,1.039548,0.2881137
-9,-2,-2,0,7,-1,-14,-14,fist,0.24,1.0,0.6,0.2142273,1.039548,0.2881137
1,-1,-2,-8,-18,-13,-6,1,fist,0.24,1.0,0.6,0.2142273,1.039548,0.2881137
2,-1,1,-5,-5,10,19,13,fist,0.24,1.0,0.6,0.2139288,1.039721,0.2884883
0,-3,-2,-4,-3,-1,0,-2,fist,0.24,1.0,0.6,0.2139288,1.039721,0.2884883
-3,-2,0,10,6,7,-4,-7,fist,0.24,1.0,0.6,0.2139288,1.039721,0.2884883
-2,-2,-4,-1,16,-3,1,-2,fist,0.24,1.0,0.6,0.2139288,1.039721,0.2884883
-10,0,1,6,10,-14,3,0,fist,0.24,1.0,0.6,0.2137385,1.039807,0.2887352
5,1,1,1,3,6,-14,-10,fist,0.24,1.0,0.6,0.2137385,1.039807,0.2887352
10,-4,-2,-2,-4,1,-4,-24,fist,0.24,1.0,0.6,0.2137385,1.039807,0.2887352
-17,-2,-1,-6,-18,12,1,37,fist,0.24,1.0,0.6,0.2137385,1.039807,0.2887352
-6,-3,-2,1,3,8,27,-2,fist,0.24,1.0,0.6,0.2135867,1.03993,0.2891014
8,0,-1,1,5,-6,-40,-6,fist,0.24,1.0,0.6,0.2135867,1.03993,0.2891014
-9,-2,1,1,6,18,44,-12,fist,0.24,1.0,0.6,0.2134267,1.039975,0.289533
-5,-1,0,-5,-16,-13,-22,29,fist,0.24,1.0,0.6,0.2134267,1.039975,0.289533
-3,1,1,4,14,1,15,4,fist,0.24,1.0,0.6,0.2133848,1.039993,0.2898027
28,4,1,0,1,10,14,4,fist,0.24,1.0,0.6,0.2133848,1.039993,0.2898027
-1,-1,-2,-8,-14,-9,-9,1,fist,0.24,1.0,0.6,0.2133848,1.039993,0.2898027
5,0,1,0,-3,8,-10,-20,fist,0.24,1.0,0.6,0.2133848,1.039993,0.2898027
2,-3,-1,1,-3,0,-10,1,fist,0.24,1.0,0.6,0.21317,1.040217,0.2900455
-22,-2,-2,3,1,0,10,2,fist,0.24,1.0,0.6,0.21317,1.040217,0.2900455
